Code,Location,Year,"Avg. monthly wage, MX$","Total wages, MX$",Firms,Employment,Revealed comparative advantage,Distance,Opportunity gain
16,Michoacan,2008,,8119.6201171875,5,85.00999450683594,0.11471358686685562,0.8381040096282959,3.7095117568969727
16,Michoacan,2009,,7560.1201171875,5,79.91999816894531,0.11310137063264847,0.8484084606170654,3.764317750930786
16,Michoacan,2010,,7097.64990234375,5,75.33000183105469,0.10577715188264847,0.8440154790878296,3.60933256149292
16,Michoacan,2011,,7255.3896484375,5,73.5,0.10560885816812515,0.8484084606170654,3.320547580718994
16,Michoacan,2012,,6417.61962890625,4,59.09000015258789,0.08920641988515854,0.8136596083641052,3.115304708480835
16,Michoacan,2013,,5441.02001953125,4,49.75,0.07241419702768326,0.8136596083641052,3.153425693511963
16,Michoacan,2014,,4736.14013671875,2,43.61000061035156,0.06611087173223495,0.8211292028427124,3.1342978477478027
17,Morelos,2004,,120807.953125,3,627,1.273179054260254,0.5601151585578918,0
17,Morelos,2005,,126041.9765625,3,636.9199829101562,1.3705939054489136,0.5732681751251221,0
17,Morelos,2006,,122850.8984375,3,604.9099731445312,1.3459656238555908,0.5914922952651978,0
17,Morelos,2007,,126112.5703125,3,587.6599731445312,1.3926244974136353,0.6029162406921387,0
17,Morelos,2008,,119375.140625,3,567.6699829101562,1.401719570159912,0.5601151585578918,0
17,Morelos,2009,,110596.03125,3,533.739990234375,1.4051566123962402,0.5881130695343018,0
17,Morelos,2010,,128372.78125,3,584.6699829101562,1.5109573602676392,0.5761770009994507,0
17,Morelos,2011,,139490.34375,3,606.9199829101562,1.6020584106445312,0.5881130695343018,0
17,Morelos,2012,,145032.5625,3,606.3400268554688,1.6215980052947998,0.5881130695343018,0
17,Morelos,2013,,156523.015625,3,622.9200439453125,1.5789166688919067,0.5881130695343018,0
17,Morelos,2014,,164317.765625,3,626.9100341796875,1.7444807291030884,0.5987375974655151,0
18,Nayarit,2004,,0,0,0,0,1,0
18,Nayarit,2005,,477.79998779296875,1,2,0.007654756773263216,1,1.7330602407455444
18,Nayarit,2006,,560.6699829101562,1,3.6700000762939453,0.013809396885335445,1,1.5608246326446533
18,Nayarit,2007,,734,1,5,0.01962856575846672,1,1.5133799314498901
18,Nayarit,2008,,0,0,0,0,1,0
18,Nayarit,2009,,0,1,1,0.004255915060639381,1,1.713832139968872
18,Nayarit,2010,,0,0,0,0,1,0
18,Nayarit,2011,,0,0,0,0,1,0
18,Nayarit,2012,,0,0,0,0,1,0
18,Nayarit,2013,,0,0,0,0,1,0
18,Nayarit,2014,,0,0,0,0,1,0
19,Nuevo Leon,2004,,100298.9609375,8,533.1000366210938,0.17623233795166016,0.6686043739318848,1.980748176574707
19,Nuevo Leon,2005,,107462.28125,7,537.739990234375,0.18608243763446808,0.6785135269165039,1.9174237251281738
19,Nuevo Leon,2006,,112031.359375,7,530.75,0.18523617088794708,0.6600768566131592,1.8836411237716675
19,Nuevo Leon,2007,,146797.046875,10,680.75,0.24684776365756989,0.6741307973861694,1.8592796325683594
19,Nuevo Leon,2008,,206341.3125,10,926.6499633789062,0.3381657600402832,0.7234638929367065,2.788656711578369
19,Nuevo Leon,2009,,176682.171875,9,819.2900390625,0.3303362727165222,0.7178991436958313,2.0723912715911865
19,Nuevo Leon,2010,,187089.625,8,803.75,0.31477418541908264,0.7335613369941711,2.8662166595458984
19,Nuevo Leon,2011,,193419.9375,8,815.9199829101562,0.32319480180740356,0.7410650253295898,2.7384181022644043
19,Nuevo Leon,2012,,200280.453125,7,794.8400268554688,0.3212409019470215,0.7410650253295898,2.8492681980133057
19,Nuevo Leon,2013,,213484.5,9,822.1599731445312,0.3143654763698578,0.7086328268051147,2.7486138343811035
19,Nuevo Leon,2014,,197325.296875,9,719.9600219726562,0.2926068603992462,0.7203124761581421,2.784174919128418
20,Oaxaca,2004,,0,0,0,0,0.9427874088287354,0
20,Oaxaca,2005,,0,0,0,0,0.9444981217384338,0
20,Oaxaca,2006,,0,0,0,0,0.9468684196472168,0
20,Oaxaca,2007,,450,1,2,0.004889084957540035,0.9759992361068726,1.9093058109283447
20,Oaxaca,2008,,0,0,0,0,0.9752594232559204,0
20,Oaxaca,2009,,0,0,0,0,0.9768341183662415,0
20,Oaxaca,2010,,0,0,0,0,0.9761627912521362,0
20,Oaxaca,2011,,0,0,0,0,0.9768341183662415,0
20,Oaxaca,2012,,0,0,0,0,0.9768341183662415,0
20,Oaxaca,2013,,0,0,0,0,0.9768341183662415,0
20,Oaxaca,2014,,0,0,0,0,0.9777626991271973,0
